legacy_codigo,cnpj,nome,cidade,estado,telefone,fonte,metodo
023188,08212087000172,JOSÉ RICHIUCKI E CIA LTDA M.E.,CAMPO LARGO,PR,041 36493445,BdGeral.Mdb:Geral,colunas_nomeadas
023190,04217375000169,MATERIAL DE CONSTRUÇÃO POTINS LTDA.,COLOMBO,PR,041 36633263,BdGeral.Mdb:Geral,colunas_nomeadas
023191,06876546000278,MATERIAIS DE CONSTRUÇÃO ANCORA LTDA.,CAMPO MOURAO,PR,044 35259353,BdGeral.Mdb:Geral,colunas_nomeadas
023192,00377653000194,BADEN BADEN EMPREENDIMENTOS E HOTELARIA LTDA.,SANTO AMARO DA IMPERATRIZ,SC,048 32486133,BdGeral.Mdb:Geral,colunas_nomeadas
023193,09296992000110,SILCOLLOR COMÉRCIO LTDA M.E.,MOGI DAS CRUZES,SP,011 47901613,BdGeral.Mdb:Geral,colunas_nomeadas
023194,09112489000753,BERTIN S/A.,LINS,SP,014 35332169,BdGeral.Mdb:Geral,colunas_nomeadas
023195,07207197000183,LATINA MANUTENÇÃO DE RODOVIA LTDA.,ARARAS,SP,041 35621509,BdGeral.Mdb:Geral,colunas_nomeadas
023196,05828870000177,CHRISTIANE DA COSTA FERRARESI MATERIAIS M.E.,SAO BERNARDO DO CAMPO,SP,011 41785073,BdGeral.Mdb:Geral,colunas_nomeadas
023197,92747492000878,LINCK S/A EQUIPAMENTOS RODOVIÁRIOS E INDUSTRIAIS.,MARIALVA,PR,044 32323535,BdGeral.Mdb:Geral,colunas_nomeadas
023198,66690819000136,ARTSUL ARTEFATOS DE CIMENTO DE PERUIBE LTDA M.E.,PERUIBE,SP,013 34583153,BdGeral.Mdb:Geral,colunas_nomeadas
023199,07855544000184,"VINICOLOR IND. COM. TINTAS, TEXT. E GRAF. LTDA.",MARINGA,PR,044 30327900,BdGeral.Mdb:Geral,colunas_nomeadas
023200,82406315000106,COMERCIAL CASTRO LTDA M.E.,CERRO AZUL,PR,041 36621237,BdGeral.Mdb:Geral,colunas_nomeadas
023201,00282869000176,DIAMANTE REPRESENTAÇÕES COMERCIAIS LTDA.,JANDAIA DO SUL,PR,043 34323352,BdGeral.Mdb:Geral,colunas_nomeadas
023202,68859016000198,STM INDUSTRIAL LTDA.,GUARULHOS,SP,011 24363919,BdGeral.Mdb:Geral,colunas_nomeadas
023203,30046296000142,DEPOSITO DE METAIS SANJOENENSE LTDA.,RIO DE JANEIRO,RJ,021 03713654,BdGeral.Mdb:Geral,colunas_nomeadas
023204,04822043000103,JOSÉ RODRIGUES DA CUNHA E CIA LTDA.,VERA CRUZ DO OESTE,PR,045 32672355,BdGeral.Mdb:Geral,colunas_nomeadas
023205,80853955000120,JOSÉ MARCELINO DE ANDRADE M.E.,CAMPO LARGO,PR,041 32925929,BdGeral.Mdb:Geral,colunas_nomeadas
023206,79227534000296,BORTOLATO MATERIAL PARA CONSTRUÇÃO LTDA.,NAVEGANTES,SC,047 33421722,BdGeral.Mdb:Geral,colunas_nomeadas
023207,08016593000196,NELSON TEATIN E OUTROS.,CAMPINAS,SP,019 32281374,BdGeral.Mdb:Geral,colunas_nomeadas
023208,52774833000103,INTEGRAL MATERIAIS PARA CONSTRUÇÃO LTDA.,SAO PAULO,SP,011 55621443,BdGeral.Mdb:Geral,colunas_nomeadas
023209,80432883000148,TONIOLO PRÉ MOLDADOS LTDA.,PALHOCA,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023210,29067113018133,POLIMIX CONCRETO LTDA.,IMBITUBA,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023211,96824594005517,VOTORANTIM CIMENTOS BRASIL S/A.,JOINVILLE,SC,047 34671077,BdGeral.Mdb:Geral,colunas_nomeadas
023212,01842768000175,RESICOR TINTAS E SOLVENTES LTDA EPP.,ARAQUARI,SC,047 34471024,BdGeral.Mdb:Geral,colunas_nomeadas
023213,85206936000126,ARNALDO LUIZ DA SILVA SERIO M.E.,ITAPEMA,SC,047 33680405,BdGeral.Mdb:Geral,colunas_nomeadas
023214,76483726002219,D.M. CONSTRUTORA DE OBRAS LTDA.,CURITIBA,PR,041 33138000,BdGeral.Mdb:Geral,colunas_nomeadas
023215,34230979006570,SUPERMIX CONCRETO S/A.,FLORIANOPOLIS,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023216,76920917000176,ELETRO FIDALGO LTDA.,CURITIBA,PR,041 33338644,BdGeral.Mdb:Geral,colunas_nomeadas
023217,59894113000120,PRESYS INSTRUMENTOS E SISTEMAS LTDA.,SAO PAULO,SP,011 50731900,BdGeral.Mdb:Geral,colunas_nomeadas
023218,01892664000175,DJC BRAZIL LTDA.,SAO JOSE,SC,048 33432100,BdGeral.Mdb:Geral,colunas_nomeadas
023219,73219651000140,CILEDA REGINA ZUNINO SILVEIRA M.E.,SAO JOAO BATISTA,SC,048 32731010,BdGeral.Mdb:Geral,colunas_nomeadas
023220,75808659000178,PIOTTO E FILHOS LTDA.,CAMPO LARGO,PR,041 33922626,BdGeral.Mdb:Geral,colunas_nomeadas
023221,03218517000140,PAULO ROBERTO LEME E CIA LTDA.,CAMBE,PR,043 31549177,BdGeral.Mdb:Geral,colunas_nomeadas
023222,07365888000105,LAPELLE INDÚSTRIA E COMÉRCIO DE PLÁSTICOS LTDA.,ARAUCARIA,PR,041 35523116,BdGeral.Mdb:Geral,colunas_nomeadas
023223,10363990000186,ROCHA E CIAVOLETA LTDA M.E.,MARINGA,PR,044 32220209,BdGeral.Mdb:Geral,colunas_nomeadas
023224,03112532000109,WALCOR C0MÉRCIO DE TINTAS LTDA.,LONDRINA,PR,043 32533519,BdGeral.Mdb:Geral,colunas_nomeadas
023225,09404841000139,NILSON MARTINS DE LIMA.,COLOMBO,PR,041 35621955,BdGeral.Mdb:Geral,colunas_nomeadas
023226,07548966000107,VOGELSANGER ARTEFATOS DE CONCRETO LTDA.,JOINVILLE,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023227,52292406000199,DIAMANTINO MATERIAIS PARA CONSTRUÇÃO LTDA.,DIADEMA,SP,011 40565325,BdGeral.Mdb:Geral,colunas_nomeadas
023228,08532415000118,LUCHTEMBERG CONSTRUÇÕES CIVIS LTDA.,CURITIBA,PR,041 32039934,BdGeral.Mdb:Geral,colunas_nomeadas
023230,10517740000153,MATIAS SERVIÇOS ESPECIALIZADOS P/ CONSTR. LTDA.,CURITIBA,PR,041 32857764,BdGeral.Mdb:Geral,colunas_nomeadas
023231,82594714000130,A.Z. CORADIN MATERIAIS DE CONSTRUÇÃO LTDA.,COLOMBO,PR,041 36661510,BdGeral.Mdb:Geral,colunas_nomeadas
023232,85468668000110,MARIO BENATTO MATERIAIS DE CONSTRUÇÃO LTDA.,ITAPERUCU,PR,041 36033232,BdGeral.Mdb:Geral,colunas_nomeadas
023233,09406759000143,CORADIN E LOVATO MATERIAL DE CONSTRUÇÃO LTDA.,BOCAIUVA DO SUL,PR,041 36581394,BdGeral.Mdb:Geral,colunas_nomeadas
023234,43187962000104,APARECIDO BORGES DE CARVALHO ME,DIADEMA,SP,011 40432557,BdGeral.Mdb:Geral,colunas_nomeadas
023236,80129042000166,FURTADO MATERIAIS DE CONSTRUÇÃO LTDA.,ITAIOPOLIS,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023237,08970137000180,LIDER MATERIAL PARA CONSTRUÇÃO LTDA.,LONDRINA,PR,043 32560090,BdGeral.Mdb:Geral,colunas_nomeadas
023238,04810550000127,LEÃO ENGENHARIA S/A.,RIBEIRAO PRETO,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023239,06894496000170,M.G. PAR COMÉRCIO DE MÁRMORES E GRANITOS LTDA.,CAMPINA GRANDE DO SUL,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
023240,84866342000855,COM. DE TINTAS MAT. ELÉTR. E HIDR. VERGINIA LTDA.,CAMPO MAGRO,PR,041 36776162,BdGeral.Mdb:Geral,colunas_nomeadas
023241,10278387000104,GUBANI E CIA LTDA.,CAMPO MOURAO,PR,044 35256247,BdGeral.Mdb:Geral,colunas_nomeadas
023242,09015383000146,I.A. RAMOS E CIA LTDA M.E.,SAO JOAO BATISTA,SC,048 32650791,BdGeral.Mdb:Geral,colunas_nomeadas
023243,79475752000169,RECOA REVESTIMENTOS COLONIAIS ACRILICOS LTDA.,CAMPO MAGRO,PR,041 36771155,BdGeral.Mdb:Geral,colunas_nomeadas
023244,05743093000168,ELOQUIMICA INDÚSTRIA DE TINTAS LTDA.,CASCAVEL,PR,045 32285050,BdGeral.Mdb:Geral,colunas_nomeadas
023245,04997261000189,DURATIL INDÚSTRIA E COMÉRCIO LTDA.,GUARULHOS,SP,011 29411311,BdGeral.Mdb:Geral,colunas_nomeadas
023246,03146966000200,COMÉRCIO E BENEF. MAD. DELA JUSTINA LTDA EPP.,PARANATINGA,MT,066 35731256,BdGeral.Mdb:Geral,colunas_nomeadas
023247,10521670000107,CANTEIROS HIDRÁULICOS E ELETRICA LTDA.,ITANHAEM,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023248,07012238000186,ITÁLIA COMÉRCIO DE TINTAS LTDA.,SAO JOSE DOS PINHAIS,PR,041 30352162,BdGeral.Mdb:Geral,colunas_nomeadas
023249,07665443000140,A.F. RAMOS E RAMOS LTDA.,CIANORTE,PR,044 36271137,BdGeral.Mdb:Geral,colunas_nomeadas
023250,09312530000140,COLORCOR INDÚSTRIA E COMÉRCIO DE TINTAS LTDA.,COLORADO,PR,044 33235358,BdGeral.Mdb:Geral,colunas_nomeadas
023251,02126484000145,MINERAGUAS COMERCIAL LTDA.,SAO PAULO,SP,011 56217741,BdGeral.Mdb:Geral,colunas_nomeadas
023252,08048251000158,ZANI TINTAS LTDA.,SANTA TEREZINHA DE ITAIPU,PR,045 35771118,BdGeral.Mdb:Geral,colunas_nomeadas
023253,01317277000105,ITAPOA TERMINAIS PORTUÁRIOS S/A.,ITAPOA,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023254,03020098000137,TCP TERMINAL DE CONTEINERES DE PARANAGUÁ S/A,PARANAGUA,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
023255,05483642000102,TUBO FORTE IND. E COM. DE ARTEF. CIMENTO LTDA.,BRUSQUE,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023256,62529219000300,O GALPÃO COMÉRCIO DE MATERIAIS P/ CONSTRUÇÃO LTDA.,PRAIA GRANDE,SP,013 34946670,BdGeral.Mdb:Geral,colunas_nomeadas
023257,02125191000143,CHESIQUIMICA LTDA.,PONTA GROSSA,PR,042 32276542,BdGeral.Mdb:Geral,colunas_nomeadas
023258,04740195000167,TOTAL MAQUINAS E EQUIP. AUTOMOTIVOS LTDA M.E.,BALNEARIO CAMBORIU,SC,047 33984357,BdGeral.Mdb:Geral,colunas_nomeadas
023260,05794746000138,IRMÃOS ZEPECHOUKA LTDA.,MANDIRITUBA,PR,041 36331618,BdGeral.Mdb:Geral,colunas_nomeadas
023261,10514390000171,LATINA SINALIZAÇÃO DE RODOVIAS LTDA.,RIBEIRAO PRETO,SP,041 35623498,BdGeral.Mdb:Geral,colunas_nomeadas
023262,07204861000130,V. MARES CONSTRUTORA LTDA.,BALNEARIO CAMBORIU,SC,047 33615557,BdGeral.Mdb:Geral,colunas_nomeadas
023263,94479052000136,ROGÉRIO LUIZ TONIELLO.,SANTO EXPEDITO DO SUL,RS,054 33961055,BdGeral.Mdb:Geral,colunas_nomeadas
023264,10516053000113,OSSON COMÉRCIO MATERIAIS CONSTRUÇÃO.,ITANHAEM,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023265,02868975000161,TECH PAINT TINTAS INDUSTRIAIS LTDA.,RIO CLARO,SP,019 35356464,BdGeral.Mdb:Geral,colunas_nomeadas
023266,78382215000101,PEDRO IVANIR BORGES E CIA LTDA.,SAO JOSE DOS PINHAIS,PR,041 32832513,BdGeral.Mdb:Geral,colunas_nomeadas
023267,75444430000100,DACALDA AÇÚCAR E ALCOOL LTDA.,JACAREZINHO,PR,043 35111300,BdGeral.Mdb:Geral,colunas_nomeadas
023268,07896401000200,AVES ALIANÇA PROD. COM. DE FRANGO P/ CORTE LTDA.,ARAUCARIA,PR,041 36071600,BdGeral.Mdb:Geral,colunas_nomeadas
023269,07010089000116,LAFEX COMÉRCIO DE TINTAS E SERV. PINTURAS LTDA.,JOINVILLE,SC,047 30261283,BdGeral.Mdb:Geral,colunas_nomeadas
023270,08092302000149,H.L.S. GONÇALLES,MANDAGUARI,PR,044 32331464,BdGeral.Mdb:Geral,colunas_nomeadas
023271,08325096000170,EQUIMASSA INDÚSTRIA DE MASSA P/ MADEIRAS LTDA.,UNIAO DA VITORIA,PR,042 35220020,BdGeral.Mdb:Geral,colunas_nomeadas
023272,04212273000150,J.D.P. ENGENHARIA E SERVIÇOS EPP.,ARTUR NOGUEIRA,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023273,94504842000205,F.A. BURGUENO LOPEZ EIRELI,GOVERNADOR CELSO RAMOS,SC,048 32962357,BdGeral.Mdb:Geral,colunas_nomeadas
023274,10661228000186,LONDRI COMÉRCIO DE MAT. DE CONSTRUÇÃO LTDA.,LONDRINA,PR,043 33560299,BdGeral.Mdb:Geral,colunas_nomeadas
023275,15375991001721,TODIMO MATERIAIS PARA CONSTRUÇÃO LTDA.,ARAPONGAS,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
023276,15375991001802,TODIMO MATERIAIS PARA CONSTRUÇÃO LTDA.,APUCARANA,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
023277,05136649000158,WS QUÍMICA INDÚSTRIA E COMÉRCIO LTDA M.E.,ITAPETININGA,SP,015 32721077,BdGeral.Mdb:Geral,colunas_nomeadas
023278,76522200000176,JULIO LERNER.,CURITIBA,PR,041 30180129,BdGeral.Mdb:Geral,colunas_nomeadas
023279,09527502000140,CLAUDIR MARASCHIN TRANSPORTES M.E.,NAVEGANTES,SC,047 33424040,BdGeral.Mdb:Geral,colunas_nomeadas
023280,43683069000170,QUIMISA S/A.,BRUSQUE,SC,047 32511010,BdGeral.Mdb:Geral,colunas_nomeadas
023281,10593313000154,LUZA COMERCIAL LTDA M.E.,SAO BERNARDO DO CAMPO,SP,011 41246706,BdGeral.Mdb:Geral,colunas_nomeadas
023282,03290140000130,J.C. VIEIRA MARINGÁ M.E.,MARINGA,PR,044 32554081,BdGeral.Mdb:Geral,colunas_nomeadas
023283,80084809000188,COLORMINAS COLORIFICIO E MINERAÇÃO S/A.,ICARA,SC,048 34319081,BdGeral.Mdb:Geral,colunas_nomeadas
023284,04239779000153,MRR MULTIMARCAR ROLAMENTO E RETENTORES.,CURITIBA,PR,041 32884400,BdGeral.Mdb:Geral,colunas_nomeadas
023285,09580364000162,FALCIER MATERIAIS PARA CONSTRUÇÃO LTDA.,PAICANDU,PR,044 32442326,BdGeral.Mdb:Geral,colunas_nomeadas
023286,06314665000156,SILVA E SILVA COMÉRCIO MATERIAIS CONSTRUÇÃO LTDA.,PRESIDENTE CASTELO BRANCO,PR,044 32740878,BdGeral.Mdb:Geral,colunas_nomeadas
023287,10177010000150,VIABRASIL FABRICAÇÃO E COM. DE TINTAS LTDA.,ARAUCARIA,PR,041 36422639,BdGeral.Mdb:Geral,colunas_nomeadas
023288,02995097000307,COMPANHIA BRASILEIRA DE AÇÚCAR E ALCOOL.,SIDROLANDIA,MS,067 33255499,BdGeral.Mdb:Geral,colunas_nomeadas
023289,08744959000143,CRIACOR TINTAS LTDA.,BANDEIRANTES,PR,043 35420652,BdGeral.Mdb:Geral,colunas_nomeadas
023290,10636386000186,J. DE ARAUJO MATERIAIS DE CONSTRUÇÕES.,BOA ESPERANCA,PR,044 35171189,BdGeral.Mdb:Geral,colunas_nomeadas
023291,05924730000100,CONSÓRCIO ANDRADE GUTIERREZ CONSTREMAC.,GUARUJA,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023292,77955532000107,CONSTRUTORA TRIUNFO S/A.,CURITIBA,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
023293,10618055000113,C.J. TAVARES MATERIAIS PARA CONSTRUÇÃO.,MARINGA,PR,044 30293031,BdGeral.Mdb:Geral,colunas_nomeadas
023294,01971272000100,CRISMAR MAT. DE CONSTR. MÓVEIS E ELETRO DOM. LTDA.,ALMIRANTE TAMANDARE,PR,041 36572051,BdGeral.Mdb:Geral,colunas_nomeadas
023295,02761533000111,JOÃO DE ALMEIDA SERV. DE PINTURA E TRANSP. LTDA.,PONTA GROSSA,PR,042 32298555,BdGeral.Mdb:Geral,colunas_nomeadas
023296,72484538000120,CORIARTE TINTAS LTDA.,CHAPECO,SC,049 33222978,BdGeral.Mdb:Geral,colunas_nomeadas
023297,07232744000261,CONSÓRCIO CONSTRUCAP MODERN FERREIRA GUEDES.,IMBITUBA,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023298,10428839000189,LEONARDO INDÚSTRIA E COMÉRCIO DE TINTAS LTDA.,BENTO GONCALVES,RS,054 30554761,BdGeral.Mdb:Geral,colunas_nomeadas
023299,01283982000139,SCONNTEC CONSTRUTORA DE OBRAS LTDA.,SAO JOSE DOS PINHAIS,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
023300,02632315000691,RIGOR ALIMENTOS LTDA.,ITATIBA,SP,011 45240868,BdGeral.Mdb:Geral,colunas_nomeadas
023301,10339058000118,M.M. KULINSKI INDÚSTRIA E COMÉRCIO DE TINTAS LTDA.,MUCUM,RS,051 37551330,BdGeral.Mdb:Geral,colunas_nomeadas
023302,10593423000116,D.A. DA ROCHA.,PARANAVAI,PR,044 34225050,BdGeral.Mdb:Geral,colunas_nomeadas
023303,07788158000117,A. PICCIRILLO M.E.,ITANHAEM,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023304,10578861000105,GERVÁZIO UHLMANN.,ITAIOPOLIS,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023305,76212372000143,POLICAL INDUSTRIAL DE CAL LTDA.,COLOMBO,PR,041 36563783,BdGeral.Mdb:Geral,colunas_nomeadas
023306,08654502000148,INDUSTRIA E COMERCIO ASSIS TINTAS LTDA.,ASSIS,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023307,05501839000127,LEDUR INCORPORAÇÕES E PARTICIPAÇÕES LTDA.,BOM PRINCIPIO,RS,051 36341140,BdGeral.Mdb:Geral,colunas_nomeadas
023308,05635178000122,RV MATERIAIS DE CONSTRUÇÃO LTDA.,PORTO ALEGRE,RS,051 33643033,BdGeral.Mdb:Geral,colunas_nomeadas
023309,78357969000969,IRMÃOS MARCONI E CIA LTDA.,APUCARANA,PR,043 34329300,BdGeral.Mdb:Geral,colunas_nomeadas
023310,05923288000190,GILSON LUIZ DE OLIVEIRA CONSTRUÇÕES.,MUNHOZ DE MELO,PR,044 32581185,BdGeral.Mdb:Geral,colunas_nomeadas
023311,04528722000174,NORKLIN INSUMOS INDUSTRIAIS LTDA.,APUCARANA,PR,043 32754223,BdGeral.Mdb:Geral,colunas_nomeadas
023312,02945519000178,WD MONTREAL LTDA.,CAMPINA GRANDE DO SUL,PR,041 99952978,BdGeral.Mdb:Geral,colunas_nomeadas
023313,89036099000195,JOSÉ BELLAVER.,IRAI,RS,,BdGeral.Mdb:Geral,colunas_nomeadas
023315,10319881000161,MAR E GIL COMÉRCIO DE MAT. P/ CONSTR. LTDA EPP.,SAO BERNARDO DO CAMPO,SP,011 43308467,BdGeral.Mdb:Geral,colunas_nomeadas
023316,00628659000197,ARGATRANS IND. E COM. DE ARGAMASSA LTDA M.E.,FLORIANOPOLIS,SC,048 32482050,BdGeral.Mdb:Geral,colunas_nomeadas
023317,10450782000114,CONSÓRCIO IMBITUBA.,IMBITUBA,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023318,02418819000107,ENERGIMEN MATERIAIS ELÉTRICOS LTDA.,MARINGA,PR,044 32643392,BdGeral.Mdb:Geral,colunas_nomeadas
023319,10699545000191,A.E. BATISTA MATERIAIS PARA CONSTRUÇÃO LTDA.,PAICANDU,PR,044 32442169,BdGeral.Mdb:Geral,colunas_nomeadas
023320,10754073000122,PAIANO REVESTIMENTOS IMOBILIÁRIOS LTDA.,ARAPONGAS,PR,043 32752500,BdGeral.Mdb:Geral,colunas_nomeadas
023322,82013319000116,LAÉRCIO JACOMELI DE OLIVEIRA.,CURITIBA,PR,041 30796410,BdGeral.Mdb:Geral,colunas_nomeadas
023323,10551884000126,DAVID RIBEIRO DE MELO TINTAS E REVEST. LTDA M.E.,MARINGA,PR,044 32225202,BdGeral.Mdb:Geral,colunas_nomeadas
023324,07626066000130,GUIPLAST PRODUTOS PLÁSTICOS LTDA.,APUCARANA,PR,043 34269356,BdGeral.Mdb:Geral,colunas_nomeadas
023325,07383792000170,D. REIS DISTRIBUIDORA DE TINTAS LTDA.,CURITIBA,PR,041 32981000,BdGeral.Mdb:Geral,colunas_nomeadas
023326,80831712000191,IND. E COM. DE TINTAS DAMASCENO LTDA M.E.,PATO BRANCO,PR,046 32255599,BdGeral.Mdb:Geral,colunas_nomeadas
023327,37397486000153,ENIO MOREIRA FÉLIX.,CATALAO,GO,064 34112162,BdGeral.Mdb:Geral,colunas_nomeadas
023328,10363609000189,YNIDAIRA COMÉRCIO DE CIMENTOS LTDA M.E.,SARANDI,PR,044 30351935,BdGeral.Mdb:Geral,colunas_nomeadas
023329,05895208000130,P.C. E COSTA MATERIAIS DE CONSTRUÇÃO LTDA M.E.,MANDAGUARI,PR,044 32330123,BdGeral.Mdb:Geral,colunas_nomeadas
023330,10720313000178,ART PLUS REVESTIMENTOS LTDA.,MARINGA,PR,044 32255820,BdGeral.Mdb:Geral,colunas_nomeadas
023331,76592542000677,IVAI ENGENHARIA DE OBRAS S/A.,CHAPECO,SC,049 33293751,BdGeral.Mdb:Geral,colunas_nomeadas
023332,80700024000192,SINASC SINALIZAÇÃO E CONSERVAÇÃO DE RODOVIAS LTDA.,PALHOCA,SC,048 21063000,BdGeral.Mdb:Geral,colunas_nomeadas
023333,03802746000107,VALE DO SOL ARGAMASSA E CONCRETO LTDA.,COLOMBO,PR,041 35522400,BdGeral.Mdb:Geral,colunas_nomeadas
023334,08285171000116,LINEA TINTAS E ACABAMENTOS LTDA M.E.,ARAPONGAS,PR,043 30554348,BdGeral.Mdb:Geral,colunas_nomeadas
023335,50227255000160,DESTILARIA ÁGUA BONITA LTDA.,TARUMA,SP,018 33734400,BdGeral.Mdb:Geral,colunas_nomeadas
023336,01525675000117,AGRO INDÚSTRIA DE LATICINIOS GIREMA LTDA.,PORTO UNIAO,SC,042 99750429,BdGeral.Mdb:Geral,colunas_nomeadas
023337,10486894000125,GOLDENCOR INDÚSTRIA CATARINENSE DE TINTAS LTDA.,ICARA,SC,048 34620015,BdGeral.Mdb:Geral,colunas_nomeadas
023338,93293736000186,TECBRIL INDÚSTRIA E COMÉRCIO DE TINTAS LTDA.,CAXIAS DO SUL,RS,054 21018000,BdGeral.Mdb:Geral,colunas_nomeadas
023339,06172042000196,GERADORA DE ENERGIA RIO FORTUNA S/A.,RIO FORTUNA,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023340,01405656000157,MAIA REVESTIMENTOS ACRÍLICOS LTDA.,CURITIBA,PR,041 32859302,BdGeral.Mdb:Geral,colunas_nomeadas
023341,03572965000147,NEOCRIL REVESTIMENTOS LTDA.,CURITIBA,PR,041 33652828,BdGeral.Mdb:Geral,colunas_nomeadas
023342,08321096000100,INCOVIA SOLUÇÕES EM SINALIZAÇÃO VIÁRIA LTDA.,MARINGA,PR,044 32290055,BdGeral.Mdb:Geral,colunas_nomeadas
023343,02632315000500,RIGOR ALIMENTOS LTDA.,DOURADO,SP,011 71506051,BdGeral.Mdb:Geral,colunas_nomeadas
023344,09334091000257,AUGUSTUS ADMINISTRAÇÃO S/A.,ITANHAEM,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023345,10473089000167,DECORTEC TINTAS LTDA.,CAMBORIU,SC,047 33607676,BdGeral.Mdb:Geral,colunas_nomeadas
023346,44373108000600,COCAL COMÉRCIO IND. CANAA AÇUCAR E ALCOOL LTDA.,NARANDIBA,SP,018 39929020,BdGeral.Mdb:Geral,colunas_nomeadas
023348,07646939000177,FACCINA MATERIAIS DE CONSTRUÇÃO LTDA M.E.,MONGAGUA,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023350,85316651000148,MOVIMAX INDÚSTRIA COMÉRCIO E REPRESENTAÇÃO LTDA.,BLUMENAU,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023351,10928826000179,MICAELY MATERIAIS DE CONSTRUÇÃO LTDA.,MARUMBI,PR,043 34411717,BdGeral.Mdb:Geral,colunas_nomeadas
023352,92660893000209,SULINA DE METAIS S/A.,ARROIO DOS RATOS,RS,051 34714433,BdGeral.Mdb:Geral,colunas_nomeadas
023353,10748455000143,R.M. FABR. E COM. DE TINTAS E REVEST. LTDA M.E.,BARRA VELHA,SC,047 34571257,BdGeral.Mdb:Geral,colunas_nomeadas
023354,81073850000111,C. STELMACHUK COM. DE MAT. CONSTRUCAO LTDA.,SAO JOSE DOS PINHAIS,PR,041 33857694,BdGeral.Mdb:Geral,colunas_nomeadas
023356,07256305000108,CONSTRUTORA WDD LTDA.,NOVA TRENTO,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
023357,10230033000181,JUSCELINO JOSÉ MARTINS CONSTRUÇÃO M.E.,SAO PAULO,SP,011 22737401,BdGeral.Mdb:Geral,colunas_nomeadas
023358,10593313000154,LUZA COMERCIAL LTDA M.E.,SAO BERNARDO DO CAMPO,SP,011 41246706,BdGeral.Mdb:Geral,colunas_nomeadas
023359,04073539000121,ADECRYL INDÚSTRIA DE TINTAS EIRELI EPP.,BENTO GONCALVES,RS,054 34533610,BdGeral.Mdb:Geral,colunas_nomeadas
023360,08876847000146,COMERCIAL GERMANO LTDA.,GOIOERE,PR,044 35222215,BdGeral.Mdb:Geral,colunas_nomeadas
023361,07546860000174,JOJU COMÉRCIO VAR. DE MAT. DE CONSTR. LTDA M.E.,ITAJAI,SC,047 33466084,BdGeral.Mdb:Geral,colunas_nomeadas
023362,91967067000155,BAKOF INDÚSTRIA E COMÉRCIO DE FIBERGLAS LTDA.,FREDERICO WESTPHALEN,RS,055 37443232,BdGeral.Mdb:Geral,colunas_nomeadas
023365,03077506000197,GERHARDT E FILHOS LTDA.,PATO BRANCO,PR,046 32255492,BdGeral.Mdb:Geral,colunas_nomeadas
023366,06005740000105,VINTE E UM PARTICIPAÇÕES LTDA.,NOVO HAMBURGO,RS,,BdGeral.Mdb:Geral,colunas_nomeadas
023368,10665363000108,ELIAS ALVES DE SOUZA.,CURITIBA,PR,041 30882580,BdGeral.Mdb:Geral,colunas_nomeadas
023369,68408806000157,HIPERMOLDE CONSTRUÇÕES PRÉ-FABRICADAS LTDA.,JACUPIRANGA,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
023370,07390004000172,FLEXOTOM IND E COM DE PROD QUIMICOS P/ CONSTRUÇÃO,COLOMBO,PR,041 36565656,BdGeral.Mdb:Geral,colunas_nomeadas
023371,05898105000123,IARA EMPREENDIMENTOS IMOBILIÁRIOS LTDA.,FLORIANOPOLIS,SC,048 32440489,BdGeral.Mdb:Geral,colunas_nomeadas
023372,85052645000120,FLAGAT INDÚSTRIA QUIMICA LTDA.,MARINGA,PR,0044 32684131,BdGeral.Mdb:Geral,colunas_nomeadas
023373,10793152000142,AMANDA DA SILVA BALTIERI E CIA LTDA ME.,SARANDI,PR,044 32740960,BdGeral.Mdb:Geral,colunas_nomeadas
